run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff,crop_data
78,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-09-20,2010-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2010_100_25832_etrs89-utm32n.asc
79,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-09-20,2011-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2011_100_25832_etrs89-utm32n.asc
80,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-09-20,2012-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2012_100_25832_etrs89-utm32n.asc
81,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-09-20,2013-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2013_100_25832_etrs89-utm32n.asc
82,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-09-20,2014-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2014_100_25832_etrs89-utm32n.asc
83,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-09-20,2015-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2015_100_25832_etrs89-utm32n.asc
84,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-09-20,2016-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2016_100_25832_etrs89-utm32n.asc
85,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-09-20,2017-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2017_100_25832_etrs89-utm32n.asc
86,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-09-20,2018-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2018_100_25832_etrs89-utm32n.asc
87,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-09-20,2019-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2019_100_25832_etrs89-utm32n.asc
88,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-09-20,2020-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2020_100_25832_etrs89-utm32n.asc
89,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-09-20,2021-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2021_100_25832_etrs89-utm32n.asc
90,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-09-20,2022-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2022_100_25832_etrs89-utm32n.asc
91,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2004-09-20,2005-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2005_100_25832_etrs89-utm32n.asc
92,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-09-20,2006-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2006_100_25832_etrs89-utm32n.asc
93,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-09-20,2007-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2007_100_25832_etrs89-utm32n.asc
94,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-09-20,2008-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2008_100_25832_etrs89-utm32n.asc
95,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-09-20,2009-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2009_100_25832_etrs89-utm32n.asc
96,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-09-20,2010-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2010_100_25832_etrs89-utm32n.asc
97,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-09-20,2011-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2011_100_25832_etrs89-utm32n.asc
98,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-09-20,2012-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2012_100_25832_etrs89-utm32n.asc
99,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-09-20,2013-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2013_100_25832_etrs89-utm32n.asc
100,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-09-20,2014-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2014_100_25832_etrs89-utm32n.asc
101,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-09-20,2015-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2015_100_25832_etrs89-utm32n.asc
102,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-09-20,2016-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2016_100_25832_etrs89-utm32n.asc
103,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-09-20,2017-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2017_100_25832_etrs89-utm32n.asc
104,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-09-20,2018-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2018_100_25832_etrs89-utm32n.asc
105,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-09-20,2019-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2019_100_25832_etrs89-utm32n.asc
106,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-09-20,2020-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2020_100_25832_etrs89-utm32n.asc
107,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-09-20,2021-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2021_100_25832_etrs89-utm32n.asc
108,True,fixed,auto,WT_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-09-20,2022-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType6_2022_100_25832_etrs89-utm32n.asc
109,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-02-01,2005-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2005_100_25832_etrs89-utm32n.asc
110,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-02-01,2006-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2006_100_25832_etrs89-utm32n.asc
111,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-02-01,2007-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2007_100_25832_etrs89-utm32n.asc
112,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-02-01,2008-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2008_100_25832_etrs89-utm32n.asc
113,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-02-01,2009-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2009_100_25832_etrs89-utm32n.asc
114,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-02-01,2010-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2010_100_25832_etrs89-utm32n.asc
115,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-02-01,2011-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2011_100_25832_etrs89-utm32n.asc
116,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-02-01,2012-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2012_100_25832_etrs89-utm32n.asc
117,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-02-01,2013-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2013_100_25832_etrs89-utm32n.asc
118,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-02-01,2014-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2014_100_25832_etrs89-utm32n.asc
119,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-02-01,2015-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2015_100_25832_etrs89-utm32n.asc
120,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-02-01,2016-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2016_100_25832_etrs89-utm32n.asc
121,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-02-01,2017-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2017_100_25832_etrs89-utm32n.asc
122,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-02-01,2018-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2018_100_25832_etrs89-utm32n.asc
123,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-02-01,2019-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2019_100_25832_etrs89-utm32n.asc
124,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-02-01,2020-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2020_100_25832_etrs89-utm32n.asc
125,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-02-01,2021-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2021_100_25832_etrs89-utm32n.asc
126,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-02-01,2022-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2022_100_25832_etrs89-utm32n.asc
127,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-02-01,2005-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2005_100_25832_etrs89-utm32n.asc
128,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-02-01,2006-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2006_100_25832_etrs89-utm32n.asc
129,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-02-01,2007-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2007_100_25832_etrs89-utm32n.asc
130,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-02-01,2008-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2008_100_25832_etrs89-utm32n.asc
131,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-02-01,2009-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2009_100_25832_etrs89-utm32n.asc
132,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-02-01,2010-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2010_100_25832_etrs89-utm32n.asc
133,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-02-01,2011-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2011_100_25832_etrs89-utm32n.asc
134,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-02-01,2012-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2012_100_25832_etrs89-utm32n.asc
135,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-02-01,2013-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2013_100_25832_etrs89-utm32n.asc
136,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-02-01,2014-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2014_100_25832_etrs89-utm32n.asc
137,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-02-01,2015-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2015_100_25832_etrs89-utm32n.asc
138,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-02-01,2016-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2016_100_25832_etrs89-utm32n.asc
139,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-02-01,2017-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2017_100_25832_etrs89-utm32n.asc
140,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-02-01,2018-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2018_100_25832_etrs89-utm32n.asc
141,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-02-01,2019-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2019_100_25832_etrs89-utm32n.asc
142,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-02-01,2020-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2020_100_25832_etrs89-utm32n.asc
143,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-02-01,2021-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2021_100_25832_etrs89-utm32n.asc
144,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-02-01,2022-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2022_100_25832_etrs89-utm32n.asc
145,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2004-09-20,2005-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2005_100_25832_etrs89-utm32n.asc
146,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-09-20,2006-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2006_100_25832_etrs89-utm32n.asc
147,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-09-20,2007-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2007_100_25832_etrs89-utm32n.asc
148,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-09-20,2008-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2008_100_25832_etrs89-utm32n.asc
149,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-09-20,2009-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2009_100_25832_etrs89-utm32n.asc
150,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-09-20,2010-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2010_100_25832_etrs89-utm32n.asc
151,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-09-20,2011-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2011_100_25832_etrs89-utm32n.asc
152,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-09-20,2012-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2012_100_25832_etrs89-utm32n.asc
153,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-09-20,2013-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2013_100_25832_etrs89-utm32n.asc
154,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-09-20,2014-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2014_100_25832_etrs89-utm32n.asc
155,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-09-20,2015-09-10,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2015_100_25832_etrs89-utm32n.asc
